"t_id","feature1","feature2","feature3","feature4","feature5","feature6","feature7","feature8","feature9","feature10","feature11","feature12","feature13","feature14","feature15","feature16","feature17","feature18","feature19","feature20","feature21","sums","kinetic"
1155,3,4,6,4,7,6,5,4,5,8,10,5,5,5,4,5,8,6,9,4,10,7.99719330953066,0.183673469387755
9233,0,10,1,1,1,1,7,7,0,6,10,1,0,0,8,8,8,2,10,8,10,7.55303608230451,0.179138321995465
9606,9,2,3,7,9,9,0,1,9,7,8,9,8,9,9,0,3,8,3,2,4,9.04486938932798,0.183673469387755
700,9,4,7,6,10,6,1,1,9,7,5,8,10,8,5,3,6,6,1,5,2,8.2048567866935,0.120181405895692
7915,6,7,6,7,4,4,2,4,6,6,10,6,6,6,9,3,7,7,10,8,10,9.23874552888445,0.197278911564626
7495,5,2,7,4,7,8,7,5,6,9,1,4,6,6,1,7,9,8,2,1,0,6.73366758774791,0.124716553287982
1627,0,7,2,1,0,1,10,10,2,2,6,2,1,0,8,8,3,6,9,6,8,6.51717311673705,0.133786848072562
4798,10,1,4,6,8,10,1,0,8,5,3,7,4,9,8,2,5,4,1,6,4,6.96739821954989,0.115646258503401
11235,2,5,1,4,1,4,7,7,3,4,9,0,0,1,4,9,7,5,8,5,9,6.01172037202955,0.133786848072562
13389,8,9,1,3,5,1,3,0,6,8,10,7,2,3,9,1,6,8,10,9,10,9.08264827186748,0.120181405895692
13121,7,6,9,8,9,7,5,8,9,6,9,7,8,9,1,7,5,4,9,5,9,11.1439683443379,0.201814058956916
10326,5,3,10,10,10,9,9,8,10,10,0,7,10,9,1,8,10,9,3,1,0,12.1271935184348,0.188208616780045
12338,0,2,5,1,6,6,9,10,6,2,9,0,4,5,2,10,2,7,6,2,10,7.21562831032569,0.147392290249433
2869,9,9,5,4,0,1,7,2,5,1,0,3,4,8,6,5,1,4,1,8,2,5.25866765426654,0.120181405895692
145,2,7,1,1,1,0,2,2,3,8,9,1,1,2,3,3,6,8,7,6,7,4.91714028113416,0.156462585034014
4900,3,2,1,1,1,1,8,10,3,8,5,4,0,1,3,8,8,8,7,1,5,5.71018384624669,0.179138321995465
5421,1,5,5,5,4,7,3,9,2,5,2,3,3,3,3,8,6,3,3,1,3,4.2374572246279,0.210884353741497
3247,0,2,1,1,0,0,9,10,1,1,8,1,0,0,3,10,2,4,9,2,9,5.53411398180529,0.170068027210884
12427,3,6,7,2,6,8,8,6,8,5,3,2,5,6,6,7,6,4,4,6,5,6.73955945245116,0.188208616780045
12087,7,7,2,7,4,6,3,3,3,0,9,3,1,3,9,4,0,2,3,9,9,5.90213608684851,0.170068027210884
2394,9,9,6,10,4,5,1,1,4,0,10,8,3,4,10,1,1,1,8,9,8,8.21874928022565,0.147392290249433
11448,6,8,4,5,5,4,7,6,3,0,8,5,3,4,6,7,0,0,6,6,6,5.81926623941974,0.170068027210884
3643,7,4,6,6,4,6,2,2,6,7,1,6,7,7,3,4,7,7,0,6,2,5.84706967180536,0.210884353741497
9600,8,2,5,8,7,7,1,2,8,9,4,8,4,4,2,2,10,7,6,1,5,7.31581088040369,0.138321995464853
5510,5,6,2,9,8,9,3,4,5,10,0,8,1,1,3,5,10,9,4,4,0,7.43368736105344,0.111111111111111
10008,5,10,1,2,4,2,9,8,4,7,9,3,0,3,9,9,7,5,10,9,10,9.49434829713715,0.129251700680272
12655,2,1,8,2,8,6,6,9,7,9,5,3,7,6,2,7,8,8,2,2,3,7.54946227150517,0.156462585034014
11036,9,5,4,9,9,7,1,1,9,6,3,9,6,7,2,0,4,4,2,3,1,7.03983106864879,0.138321995464853
8756,5,5,3,4,4,2,2,3,5,8,5,3,2,4,9,4,10,7,5,6,6,5.91806785846687,0.151927437641723
10075,6,3,6,6,7,8,5,4,8,4,2,5,5,7,0,5,7,4,1,1,1,5.67301443311805,0.133786848072562
4628,5,8,2,1,4,3,4,0,5,6,3,2,1,4,3,0,8,4,8,4,9,4.60928921484366,0.138321995464853
9470,3,6,9,8,7,6,2,6,3,7,3,8,10,8,7,1,3,5,4,6,3,7.59032065890777,0.147392290249433
6501,8,6,8,8,9,7,2,7,7,1,1,9,9,3,8,2,1,2,3,10,1,8.20912981812355,0.147392290249433
3458,9,2,9,9,1,3,1,4,4,2,1,8,5,7,1,3,2,4,1,3,2,4.7372269112992,0.160997732426304
4289,4,8,2,4,4,5,6,4,6,2,9,4,3,3,7,6,2,3,9,8,9,6.96299960986586,0.151927437641723
10001,2,6,5,3,3,5,7,9,4,4,8,5,1,5,6,6,5,7,9,6,9,7.10729088292613,0.147392290249433
2820,2,1,0,4,8,8,7,7,7,0,10,4,0,0,3,7,0,0,9,1,8,6.15737620190248,0.165532879818594
8454,9,9,8,8,6,6,2,0,5,1,7,8,9,10,7,1,4,2,10,9,9,10.0540117511483,0.129251700680272
8703,4,3,9,9,2,9,1,8,3,3,0,3,4,6,1,8,1,5,6,3,5,5.82518875059444,0.138321995464853
1635,3,6,1,2,1,0,2,1,0,5,4,5,2,1,4,1,5,4,5,3,4,2.35602599493049,0.170068027210884
13,1,6,3,8,6,7,4,9,2,6,4,3,0,1,4,7,10,1,8,3,6,6.35781259966364,0.124716553287982
880,7,9,2,8,7,7,3,2,7,4,9,7,1,3,5,3,6,5,8,7,8,7.95687313054611,0.156462585034014
2255,7,8,7,9,7,4,2,2,8,3,8,8,7,7,10,2,2,4,5,9,5,8.89611607439856,0.160997732426304
5178,3,4,5,2,8,7,3,6,6,8,9,1,5,3,7,1,7,10,9,7,10,8.39000274286434,0.115646258503401
7157,0,6,3,5,4,7,5,10,3,3,4,1,1,1,3,9,6,1,8,3,7,5.49874685684628,0.138321995464853
9823,7,3,3,5,8,6,8,8,5,10,6,5,7,0,3,10,10,9,5,4,4,9.01010524641747,0.129251700680272
11503,4,9,7,6,3,5,6,9,5,6,5,7,1,5,6,6,6,8,7,8,5,7.92203395994148,0.183673469387755
13435,4,9,7,8,8,5,2,6,3,8,3,8,9,7,3,1,6,5,4,6,4,7.54866473664352,0.129251700680272
1527,3,3,6,3,4,4,7,1,3,7,9,4,6,6,2,2,8,6,9,3,8,6.13774709371951,0.151927437641723
3125,3,2,4,2,2,1,1,3,4,1,6,2,3,4,5,5,2,3,4,6,6,2.78780808176155,0.179138321995465
6090,9,6,4,8,3,3,1,2,4,5,5,8,5,5,3,1,5,7,5,6,5,5.56174855986737,0.174603174603175
3356,3,8,6,2,5,4,4,7,3,5,4,4,5,4,4,3,5,3,7,6,6,5.08079010511452,0.188208616780045
10276,8,4,5,2,8,6,7,4,8,7,6,7,3,4,4,6,8,7,8,6,8,7.84111294063431,0.197278911564626
1991,2,8,4,3,1,2,7,9,0,3,10,1,3,3,4,10,8,7,8,8,9,7.67751328900047,0.129251700680272
981,10,2,9,9,10,10,1,0,10,10,3,9,9,10,3,0,10,9,2,3,2,11.2109240032792,0.219954648526077
10809,6,2,7,8,8,9,6,6,7,4,1,6,5,5,2,6,6,6,2,2,2,6.22995865302312,0.201814058956916
9366,4,2,2,4,7,10,7,7,7,7,1,4,1,1,3,8,5,8,1,3,1,5.89854398086577,0.165532879818594
6503,4,8,2,6,9,7,5,4,7,1,9,6,3,4,7,3,1,5,9,7,8,7.52736927420061,0.124716553287982
6835,5,6,1,0,7,0,2,3,7,7,2,4,3,3,2,4,3,6,2,4,4,3.53619053339859,0.151927437641723
10999,2,2,2,1,2,2,9,7,1,4,1,1,2,3,2,8,5,4,6,1,1,3.11612287340735,0.215419501133787
9387,9,7,7,9,9,8,2,3,9,5,2,8,7,7,8,1,6,7,3,7,3,8.90523811928827,0.174603174603175
3185,3,5,1,0,2,1,9,8,3,4,10,1,2,3,0,9,10,6,6,6,6,6.27993865654044,0.120181405895692
11824,4,5,1,1,3,0,10,7,3,4,10,2,3,3,10,7,10,5,3,7,5,6.89894042548034,0.156462585034014
6193,1,8,2,4,3,4,7,9,1,3,9,1,1,0,8,8,2,2,9,7,8,6.70827395821205,0.142857142857143
6512,9,2,0,8,9,8,1,1,9,10,5,8,0,1,2,2,9,9,3,1,3,7.2665541155546,0.156462585034014
10238,7,5,3,3,8,6,2,0,8,9,6,5,5,8,6,1,8,9,7,5,7,7.82047969411206,0.138321995464853
9716,5,7,2,4,2,4,2,3,1,2,7,4,2,3,4,3,4,1,8,6,8,3.93161570497902,0.165532879818594
12031,9,4,1,8,10,7,2,0,9,6,4,9,2,3,5,1,5,5,7,4,5,6.69297882414186,0.115646258503401
7924,9,8,0,1,6,7,7,7,3,0,2,5,0,0,2,10,0,0,7,6,5,5.83880616638926,0.156462585034014
5155,8,3,7,7,5,4,2,3,6,8,4,4,7,9,4,3,8,4,6,3,4,6.86094539529037,0.174603174603175
3439,1,8,5,3,1,5,8,9,1,3,4,0,1,2,4,9,3,2,7,4,6,5.11737763971298,0.120181405895692
3950,5,2,9,10,7,9,6,2,5,7,1,6,5,5,5,2,3,7,5,4,6,7.23243459657558,0.160997732426304
4545,1,5,1,1,4,1,9,8,1,4,8,2,2,3,8,7,5,1,6,4,6,5.07954253021528,0.156462585034014
11188,2,8,2,1,4,7,8,8,5,7,8,1,2,2,8,10,6,7,9,8,9,8.56044414249799,0.165532879818594
369,1,1,7,0,3,4,6,7,1,0,7,2,7,7,1,6,1,0,6,1,5,4.03865504661025,0.188208616780045
8873,9,3,9,9,7,5,1,1,7,5,0,9,9,9,4,0,5,8,1,5,1,8.1020543057973,0.179138321995465
2254,1,8,1,1,1,0,5,9,4,6,8,3,0,1,8,5,5,8,8,8,8,6.76271981164383,0.206349206349206
10852,2,6,4,4,7,5,9,8,4,7,5,4,3,3,5,6,7,2,3,6,4,5.67591523411599,0.151927437641723
9775,4,3,2,4,2,2,7,3,2,2,9,3,3,3,1,6,2,6,8,2,9,4.48861318708516,0.201814058956916
1261,6,2,2,7,6,8,2,8,8,2,7,9,1,3,4,5,3,6,10,4,10,7.62853768041456,0.120181405895692
8028,7,8,8,3,7,4,9,3,5,2,7,5,8,10,6,4,0,1,6,6,8,7.99832490263094,0.115646258503401
8814,3,2,6,3,7,6,6,8,2,3,8,6,7,5,6,6,2,0,5,6,7,6.11794182596077,0.192743764172336
7817,8,4,8,7,8,8,5,3,8,7,3,8,9,8,5,5,8,5,1,7,3,8.93738230336295,0.229024943310658
4633,6,2,5,3,4,3,7,4,7,4,5,5,5,6,2,6,5,7,8,2,5,5.57970089947115,0.174603174603175
6441,7,0,3,5,4,4,5,4,1,8,3,7,2,2,3,5,7,9,0,1,1,4.4538111930192,0.124716553287982
4813,8,2,3,9,7,9,1,6,9,2,1,9,0,1,1,3,2,5,1,1,2,5.42384401988823,0.174603174603175
939,8,3,6,7,10,9,2,0,9,9,7,8,7,3,4,1,7,9,8,3,7,9.50630079078948,0.147392290249433
10088,4,5,2,1,6,6,7,1,4,9,2,3,2,0,6,3,7,7,1,3,1,4.24967563442396,0.133786848072562
13069,0,1,1,1,0,0,9,10,0,2,3,0,5,9,4,10,3,2,6,2,4,4.83685815676212,0.138321995464853
7144,1,7,1,4,6,7,8,9,5,0,8,2,0,1,2,7,1,0,10,6,10,6.71116609759322,0.120181405895692
5730,3,9,5,0,2,1,10,10,1,3,8,1,3,3,6,10,8,6,8,8,9,8.18450088850827,0.138321995464853
4839,0,10,3,1,0,1,7,10,0,0,9,1,1,2,10,7,0,1,10,9,10,7.72686254708405,0.192743764172336
10019,0,8,1,1,0,0,9,8,0,1,9,0,1,0,8,9,4,0,10,7,10,7.11581134504571,0.201814058956916
1339,4,6,7,4,4,3,6,4,4,8,3,3,6,9,8,5,5,7,1,9,3,6.58864287434586,0.151927437641723
11961,8,7,7,9,9,9,4,3,9,8,5,8,8,9,6,3,6,8,5,7,5,10.4965602350904,0.174603174603175
4424,9,8,5,6,7,8,6,2,9,3,10,5,2,7,8,4,1,8,8,8,9,9.6530888962403,0.147392290249433
12877,9,4,6,7,4,3,1,4,3,2,5,8,7,5,7,0,1,5,5,6,4,5.52992917852316,0.129251700680272
669,8,0,10,10,10,9,5,5,9,10,1,9,10,9,0,4,10,10,0,1,0,11.4762583173809,0.206349206349206
7271,4,5,4,5,6,5,5,5,3,9,2,5,6,5,4,4,7,8,4,2,3,5.42908849595013,0.201814058956916
11003,6,7,4,5,9,4,10,4,6,9,4,6,8,7,6,4,6,7,7,5,6,8.35256497420192,0.197278911564626
8766,3,8,2,2,2,2,7,7,1,3,8,1,2,1,8,9,5,2,9,7,9,6.33844119247082,0.174603174603175
9439,5,9,5,5,6,5,3,7,5,4,10,7,5,2,8,5,8,3,8,8,8,8.5686587223457,0.197278911564626
1334,1,1,3,2,3,5,10,10,6,8,3,1,5,8,4,10,6,10,6,3,5,7.65768676003517,0.147392290249433
3503,1,10,3,1,0,0,9,5,1,5,4,0,5,6,9,5,7,7,4,10,5,6.33069423254635,0.138321995464853
3574,0,9,0,0,1,4,9,6,0,0,9,0,5,5,9,7,1,1,9,9,10,7.47336370128692,0.201814058956916
4674,2,5,8,7,5,8,3,6,2,4,2,3,5,5,5,7,6,4,3,7,6,5.62382163290167,0.156462585034014
5416,9,5,5,8,9,8,3,0,9,9,6,9,6,3,3,0,7,9,7,3,7,9.06331301970403,0.174603174603175
4880,2,9,0,0,6,2,10,7,4,5,8,4,3,3,9,6,3,2,7,8,7,7.22950247019814,0.111111111111111
3775,3,9,5,3,6,4,8,5,5,3,9,4,6,3,8,5,2,2,6,8,7,6.96359753812599,0.142857142857143
5540,6,3,5,3,4,4,1,2,5,5,7,2,3,4,4,3,4,5,9,3,8,4.68319676762716,0.170068027210884
8418,8,8,3,8,9,8,2,2,8,1,6,8,5,7,4,1,2,1,7,7,9,8.12420607816324,0.160997732426304
1112,3,2,5,2,1,1,7,6,1,2,2,2,2,1,2,8,2,3,5,1,3,2.64521158203374,0.238095238095238
8252,5,5,4,4,4,4,6,4,5,8,6,4,3,5,7,6,8,7,8,6,8,6.90489251071913,0.201814058956916
8354,7,7,7,5,9,4,4,4,8,9,6,6,8,8,1,5,6,9,8,3,9,9.09253847306745,0.147392290249433
2896,7,3,4,6,4,4,5,5,5,9,0,6,3,3,7,5,8,9,6,6,5,6.89977292697914,0.156462585034014
4461,4,3,3,5,9,5,6,6,9,4,5,6,6,4,3,6,2,4,2,1,0,5.03687824716158,0.156462585034014
2459,3,7,2,2,4,3,7,7,4,4,8,3,2,2,6,9,3,2,8,4,8,5.93102846181013,0.174603174603175
7245,4,6,5,4,5,2,8,5,5,3,4,5,7,6,6,6,3,6,4,8,5,5.95039034339881,0.197278911564626
5365,6,5,7,8,8,6,4,7,5,4,2,8,9,8,8,5,7,4,3,6,2,8.11943703598739,0.151927437641723
5883,5,7,1,3,0,1,10,9,3,1,3,1,0,5,1,9,2,2,5,1,3,4.30117165407005,0.170068027210884
10870,10,0,6,9,7,7,5,4,8,2,7,10,6,8,4,4,5,3,2,3,5,7.41462200798058,0.111111111111111
11395,8,5,0,3,4,5,10,6,2,9,8,3,0,0,5,10,8,9,8,2,7,8.32712791135269,0.120181405895692
2637,6,2,5,6,7,9,4,1,8,6,5,4,3,4,1,2,8,7,7,2,7,6.14828010249666,0.129251700680272
7858,0,6,1,0,1,0,9,8,1,2,10,0,1,0,6,9,1,4,9,5,8,5.87807790312811,0.160997732426304
269,2,8,6,7,2,4,2,7,5,1,4,6,5,7,9,3,4,3,5,9,7,6.44823672503904,0.129251700680272
7680,3,8,2,5,1,0,7,10,3,0,8,6,1,2,6,6,1,2,10,8,10,6.83959690126968,0.124716553287982
11059,9,1,9,9,3,2,2,3,5,7,2,7,8,9,2,3,7,7,2,2,3,6.49586581551295,0.197278911564626
5137,6,3,7,4,8,8,3,6,6,10,2,7,5,3,2,5,8,9,5,3,4,7.01845036927382,0.129251700680272
9783,9,1,5,6,4,5,1,2,6,2,9,7,3,4,0,1,0,2,9,1,9,5.59924276316178,0.133786848072562
5486,5,2,7,3,5,5,6,4,6,8,1,3,7,9,0,6,8,7,0,0,0,5.76475318351763,0.124716553287982
9371,6,7,8,6,9,9,4,1,8,9,1,8,8,7,2,1,8,8,2,3,2,8.39406064245963,0.165532879818594
84,3,7,1,1,2,4,9,9,3,1,9,3,2,6,6,9,4,5,9,8,10,7.63443374198427,0.133786848072562
2743,7,8,7,5,6,6,2,3,7,5,2,6,6,8,9,0,5,8,1,9,2,7.49745016151005,0.133786848072562
1549,7,3,9,9,6,10,2,8,5,3,2,7,5,6,3,7,3,2,5,5,4,6.93734891680115,0.138321995464853
3442,3,4,3,2,4,2,8,6,4,4,5,2,2,4,2,8,4,4,4,2,5,3.70477750613909,0.256235827664399
8961,2,5,2,1,4,5,6,8,4,5,5,2,2,1,3,7,6,3,6,4,5,4.2041503205376,0.156462585034014
3038,3,4,5,5,1,5,1,9,2,1,7,6,1,5,2,4,1,2,9,4,10,5.0252777477633,0.151927437641723
12225,1,1,5,6,6,5,7,9,5,3,7,3,7,5,3,8,3,3,4,4,7,6.14950670162396,0.160997732426304
2020,7,1,3,3,7,8,2,3,9,8,6,3,3,8,6,2,8,10,1,5,5,7.05073907408147,0.142857142857143
6899,9,0,5,7,5,4,6,7,7,10,3,9,6,6,2,7,9,10,2,2,3,8.27949549520017,0.129251700680272
12656,3,1,3,3,2,4,3,9,6,8,4,5,1,3,1,5,8,10,3,1,6,5.31119286688587,0.160997732426304
7829,4,4,5,4,7,9,1,2,8,9,3,3,4,5,5,3,8,9,4,5,4,6.30859580718682,0.174603174603175
5231,4,3,0,4,5,4,8,7,4,7,0,3,2,2,1,6,5,5,3,0,1,3.94258423555,0.129251700680272
3759,10,0,10,9,9,9,0,4,7,10,0,10,10,9,2,1,9,9,0,1,0,10.5043423660198,0.210884353741497
3586,3,8,4,6,9,8,8,8,4,9,9,7,4,3,7,8,9,7,10,8,9,11.6635948457203,0.192743764172336
7913,4,3,6,1,8,7,1,5,6,7,10,2,5,4,9,0,7,10,7,7,8,8.10187723756776,0.120181405895692
3962,3,8,2,4,2,2,1,4,5,7,9,7,4,8,1,2,7,9,7,6,8,6.90253544616841,0.138321995464853
6216,7,9,9,9,2,2,0,4,2,1,2,8,8,9,9,4,1,2,3,9,4,7.02990870294821,0.183673469387755
2066,1,2,5,3,7,8,8,9,3,0,7,2,8,6,1,9,1,0,6,3,7,6.34347108599536,0.120181405895692
13449,4,3,2,1,4,3,5,6,5,7,8,7,2,6,2,4,8,9,9,4,10,6.95210832249298,0.115646258503401
9931,6,7,0,1,8,3,9,4,9,7,4,5,2,1,3,4,10,4,6,7,5,6.95543622503371,0.111111111111111
1773,5,3,8,5,9,9,3,3,9,1,3,5,7,6,3,5,2,3,5,2,3,5.6996758038448,0.206349206349206
7169,6,6,4,4,5,6,6,6,6,8,5,3,3,6,7,7,9,8,4,8,5,7.45521273685503,0.192743764172336
10293,1,4,1,1,2,1,3,3,2,2,4,0,1,2,2,5,3,2,5,2,4,1.56675650410997,0.219954648526077
5419,3,6,2,1,9,5,7,2,7,0,3,5,3,3,0,4,0,1,7,5,7,4.46926463963388,0.138321995464853
1101,7,9,2,5,9,7,4,1,9,9,7,6,5,7,6,1,9,9,7,6,7,9.7419570188874,0.206349206349206
6447,7,6,2,6,7,10,7,5,7,5,3,7,3,9,8,4,2,4,5,6,4,7.34385798169898,0.142857142857143
11919,3,2,3,3,5,1,6,6,2,2,8,7,7,3,1,2,3,2,9,3,8,5.08915659858447,0.179138321995465
8291,7,3,9,6,2,2,4,3,3,6,5,5,8,8,5,4,6,7,3,3,4,5.87432764677082,0.147392290249433
9655,4,3,7,7,6,9,1,3,7,8,1,3,5,6,5,3,8,9,0,3,1,6.06009820462642,0.138321995464853
9456,8,5,7,6,8,6,8,2,8,10,3,5,5,8,2,5,10,9,1,4,3,8.27661254014362,0.138321995464853
12903,3,8,9,7,3,5,1,8,3,2,3,4,10,8,5,7,5,5,7,6,5,7.29587298729724,0.147392290249433
10819,3,4,1,0,2,1,7,1,1,7,9,3,1,2,3,2,7,5,9,5,9,5.06911481959495,0.151927437641723
11633,4,8,0,1,5,0,10,9,4,9,0,4,5,4,9,8,10,9,3,9,2,8.63446512283445,0.147392290249433
5254,10,2,8,6,9,10,2,1,9,9,2,8,7,9,3,2,6,8,1,3,3,8.53763711005927,0.142857142857143
8520,0,5,8,1,2,3,6,8,1,4,0,2,8,5,5,6,5,1,3,5,2,4.25539393845568,0.147392290249433
16,5,9,0,7,6,6,9,9,4,7,5,6,1,1,9,9,9,6,3,10,6,9.13037236616187,0.174603174603175
6837,4,8,2,1,5,3,8,4,5,6,8,5,5,3,6,6,5,7,9,7,9,7.36145608672645,0.138321995464853
10695,3,8,4,6,4,6,3,7,2,0,6,3,3,4,7,6,0,0,5,8,8,5.41046593950701,0.147392290249433
3206,7,5,9,4,7,6,2,4,7,7,6,6,6,8,7,5,5,7,7,6,8,8.24664549665342,0.210884353741497
6364,7,8,10,9,9,9,0,4,4,5,1,10,9,6,9,1,8,1,7,7,1,9.66452817692842,0.147392290249433
12785,5,3,4,2,7,8,9,5,7,8,2,3,3,5,2,7,8,7,2,3,3,6.36195941092367,0.174603174603175
6752,0,8,2,3,0,1,7,8,1,4,6,1,5,3,7,9,6,6,6,5,6,5.95368409455317,0.129251700680272
10039,7,5,8,7,5,7,3,4,6,4,5,5,5,5,2,4,5,3,8,3,7,6.10550437441907,0.201814058956916
3058,9,3,6,6,7,4,0,1,5,9,1,9,9,9,5,1,6,7,2,3,2,6.96129234924978,0.138321995464853
11262,5,0,4,2,0,1,6,8,0,0,10,5,4,5,1,9,0,0,9,0,8,5.34219866468897,0.174603174603175
5359,8,8,6,3,4,3,9,4,6,5,3,3,3,5,7,7,7,4,4,8,6,6.82130602854632,0.165532879818594
5970,3,7,7,2,6,3,5,5,6,3,9,4,7,1,8,5,2,3,9,8,8,7.19475652664273,0.129251700680272
4036,8,4,7,4,6,8,5,4,5,5,7,5,6,6,6,3,5,5,3,6,4,6.20992916213914,0.201814058956916
1457,7,1,10,10,10,9,6,6,10,10,1,9,10,8,0,3,10,9,0,1,0,11.3151005568072,0.188208616780045
2689,4,2,4,5,5,4,5,5,6,3,8,4,3,3,5,4,2,4,7,4,7,4.72252160185668,0.210884353741497
10355,4,1,6,3,7,8,7,6,9,1,10,1,4,9,5,7,3,3,6,4,9,7.53093652330887,0.129251700680272
6509,6,3,5,8,7,9,0,3,7,8,5,3,6,7,3,5,8,6,4,2,6,6.9656937474545,0.142857142857143
4202,3,2,5,7,2,3,3,6,1,9,5,4,3,3,3,6,9,7,3,3,4,4.91498105611451,0.201814058956916
123,9,3,6,6,10,7,3,1,10,10,7,8,7,8,1,0,9,9,2,2,4,9.12041553153208,0.111111111111111
10010,3,6,8,4,9,7,6,9,9,9,5,7,3,5,5,5,10,9,4,4,4,9.24270664324554,0.160997732426304
9686,1,5,10,0,5,1,9,10,8,4,6,3,3,7,10,9,1,5,8,6,9,9.07429798177151,0.115646258503401
5669,10,4,8,7,10,9,3,0,10,9,3,10,9,9,4,0,8,9,2,6,2,10.5514103479333,0.142857142857143
8299,3,2,5,7,2,6,2,5,5,1,8,7,4,6,4,3,4,2,8,4,9,5.48945846248897,0.133786848072562
8127,3,6,6,4,2,7,3,9,5,2,5,5,1,1,9,7,2,7,8,8,7,6.69321027804158,0.124716553287982
1355,2,5,2,3,5,4,9,9,5,6,7,2,1,1,6,9,4,6,6,6,6,6.3217447684728,0.165532879818594
6508,2,10,4,4,4,3,4,7,1,6,1,4,3,1,9,4,7,2,1,9,2,5.23347535588092,0.170068027210884
558,10,4,7,8,9,10,4,2,9,1,3,8,8,8,5,1,1,3,1,5,2,7.80651275669907,0.129251700680272
7921,6,7,3,8,3,8,5,9,6,4,9,8,1,2,8,6,4,7,10,9,10,9.51994845357876,0.120181405895692
2237,6,8,7,8,3,4,4,3,6,1,10,7,7,7,10,4,0,1,9,8,10,8.81255787647029,0.129251700680272
7205,2,9,2,7,0,3,3,10,2,1,8,4,5,8,9,8,0,2,8,10,7,7.84872492160103,0.124716553287982
12676,4,1,2,2,2,5,6,2,2,6,6,2,5,5,5,7,8,2,2,1,2,3.71372121375679,0.256235827664399
944,5,5,6,4,3,3,7,5,6,1,8,4,5,5,6,7,2,4,4,4,7,5.43152255003238,0.170068027210884
2923,0,4,3,0,2,3,9,10,0,2,5,0,1,2,4,10,5,2,7,4,7,5.01015454790033,0.133786848072562
201,1,1,2,3,4,4,6,4,4,1,10,1,3,3,4,6,1,4,6,4,9,4.21664868468877,0.215419501133787
623,5,7,6,6,4,4,5,4,6,5,9,4,4,5,9,4,6,6,9,9,10,8.55701171705711,0.215419501133787
1910,5,2,9,9,10,10,6,7,9,10,6,8,8,7,5,4,9,10,2,0,1,11.1243117216847,0.124716553287982
11564,9,4,9,9,9,8,0,0,10,9,3,10,10,10,4,0,8,8,1,3,2,10.2813047009822,0.156462585034014
7220,0,9,8,1,4,6,8,10,7,5,6,1,4,8,10,8,5,7,8,10,8,10.2799755559691,0.151927437641723
9830,8,7,5,6,3,3,5,8,3,1,5,6,2,1,5,5,3,1,1,6,2,4.46754534333371,0.170068027210884
4572,7,1,6,5,8,8,3,1,8,4,2,5,5,8,3,1,3,4,2,2,3,4.96582020198086,0.147392290249433
5040,2,2,3,1,1,1,5,6,3,5,9,2,3,5,5,8,3,5,6,3,7,4.44227568215054,0.170068027210884
8138,5,7,7,9,9,7,3,6,5,5,1,8,9,3,4,4,8,5,4,4,1,7.26744564241601,0.142857142857143
11386,4,4,2,10,8,10,3,4,5,10,1,8,1,0,1,5,10,9,1,1,0,7.00685214587451,0.147392290249433
6402,3,3,9,10,5,9,1,4,2,1,0,6,5,1,0,4,2,2,2,1,1,4.21034068900427,0.142857142857143
13485,8,6,9,10,10,10,3,4,7,7,1,9,10,5,3,3,8,5,0,3,1,9.22926516271898,0.124716553287982
9421,10,8,0,8,10,9,4,5,10,6,2,9,3,3,6,7,4,3,1,4,2,7.95579252210098,0.106575963718821
2839,5,3,4,8,4,2,2,4,5,2,3,5,4,3,3,4,1,3,1,1,2,2.80037111319655,0.192743764172336
8153,2,5,1,5,7,6,8,8,7,0,9,3,0,1,4,7,1,1,8,5,9,6.69584208529407,0.124716553287982
920,6,6,3,8,9,8,4,6,4,9,2,8,4,2,8,3,8,7,3,8,2,7.9651439155486,0.174603174603175
5779,9,9,10,9,8,8,1,5,9,5,2,9,9,8,9,3,2,1,1,9,3,10.2614908083341,0.215419501133787
9808,4,6,4,4,5,1,6,6,4,3,5,5,6,7,4,5,1,1,7,5,6,4.99946661560787,0.201814058956916
10632,5,6,5,7,7,6,5,6,4,7,10,7,6,5,5,4,6,3,9,3,9,8.00469314460751,0.179138321995465
9936,8,9,4,9,10,7,0,1,10,2,4,8,6,8,8,1,1,1,5,7,5,8.6062696791389,0.124716553287982
12845,8,10,2,3,4,6,6,7,3,1,2,8,4,7,7,7,1,1,4,9,2,6.74172707263928,0.129251700680272
13113,4,4,5,4,2,1,3,6,0,1,8,4,3,1,8,3,2,0,10,6,10,5.19826097089987,0.124716553287982
11589,7,9,7,6,8,5,2,2,8,7,5,7,8,7,9,3,6,6,6,9,6,9.44677732610732,0.174603174603175
2485,8,4,9,10,5,6,1,3,6,5,6,7,8,8,5,6,5,3,8,7,7,8.63599942195529,0.147392290249433
11882,5,7,4,8,10,9,8,7,6,10,4,8,4,1,5,7,10,7,8,5,4,9.93556365626476,0.156462585034014
11363,2,5,4,0,5,3,8,8,2,7,4,2,6,4,4,5,4,2,3,5,3,4.45470000309082,0.165532879818594
2607,10,0,9,7,7,8,2,3,9,1,5,8,10,10,4,2,1,1,0,2,3,7.22685585205611,0.111111111111111
7995,7,4,8,10,5,4,6,5,6,5,4,5,3,5,2,6,4,5,7,5,8,6.7903821475416,0.192743764172336
179,8,5,4,6,7,6,3,3,8,4,4,6,6,6,5,4,5,4,1,8,3,6.12880039550819,0.179138321995465
